Time, CA, CB,CA0, v0, P, I, D,
701.3499999999099,0.039790087296393564,1.3114050431245106,1.2,0.0,0.0014234705213311482,-0.22827867726127088,0.0,
701.3999999999098,0.039392186423429995,1.3118029439974743,1.2,0.0,0.004121735816115351,-0.22818753882420917,0.0,
701.4499999999098,0.038998264559196055,1.3121968658617085,1.2,0.0,0.006793018457951756,-0.22803733388318204,0.0,
701.4999999999097,0.03860828191360445,1.3125868485073002,1.2,0.0,0.009437588273369827,-0.22782865310322914,0.0,
701.5499999999097,0.03822219909446875,1.312972931326436,1.2,0.0,0.01205571239063379,-0.22756208124273972,0.0,
701.5999999999096,0.03783997710352441,1.3133551533173804,1.2,0.0,0.014647655266725113,-0.22723819721251914,0.0,
701.6499999999096,0.037461577332489504,1.3137335530884153,1.2,0.0,0.017213678714055557,-0.22685757413426474,0.0,
701.6999999999096,0.03708696155916495,1.31410816886174,1.2,0.0,0.019754041926912675,-0.22642077939845684,0.0,
701.7499999999095,0.03671609194357364,1.3144790384773313,1.2,0.0,0.022269001507641245,-0.22592837472167096,0.0,
701.7999999999095,0.036348931024138234,1.3148461993967666,1.2,0.0,0.024758811492562607,-0.2253809162033169,0.0,
701.8499999999094,0.035985441713897184,1.3152096887070075,1.2,0.0,0.027223723377634724,-0.22477895438181034,0.0,
701.8999999999094,0.035625587296758535,1.3155695431241463,1.2,0.0,0.029663986143856194,-0.2241230342901828,0.0,
701.9499999999093,0.03526933142379127,1.3159257989971136,1.2,0.0,0.032079846282415475,-0.22341369551113546,0.0,
701.9999999999093,0.03491663810955367,1.316278492311351,1.2,0.0,0.03447154781958917,-0.22265147223154255,0.0,
702.0499999999092,0.03456747172845845,1.3166276586924461,1.2,0.0,0.03683933234139115,-0.22183689329640952,0.0,
702.0999999999092,0.034221797011174185,1.3169733334097302,1.2,0.0,0.039183439017975066,-0.22097048226229177,0.0,
702.1499999999091,0.03387957904106276,1.3173155513798418,1.2,0.0,0.041504104627793185,-0.22005275745017916,0.0,
702.1999999999091,0.033540783250652434,1.317654347170252,1.2,0.0,0.043801563581513187,-0.21908423199785163,0.0,
